AetheryteName,FlagX,FlagY,FlagZ,HasRealXYZ,MapName,RealX,RealY,RealZ,RecordedAt,TerritoryId,ZoneName
,428.7,76.2,-43,True,Timeworn Peisteskin Map,428.8,76.2,-43.1,2026-03-08 06:05:51,137,Eastern La Noscea
,-189.4,-42.1,-295,True,Timeworn Peisteskin Map,-189.4,-42.2,-294.9,2026-03-08 06:07:24,138,Western La Noscea
,-140.4,-32.7,-116.8,True,Timeworn Peisteskin Map,-140.4,-32.7,-116.8,2026-03-08 06:07:56,138,Western La Noscea
,-343.5,-39.2,-220.8,True,Timeworn Peisteskin Map,-343.7,-39.2,-220.8,2026-03-08 06:08:27,138,Western La Noscea
,-603.5,-3.4,14.9,True,Seemingly Special Timeworn Map,-603.7,-1.5,14.8,2026-03-08 06:14:39,139,Upper La Noscea
,-394.4,37.3,22.4,True,Timeworn Peisteskin Map,-394.2,37.4,22.3,2026-03-08 06:17:31,139,Upper La Noscea
,291.3,41.1,-190.3,True,Timeworn Peisteskin Map,291.2,41.1,-190.4,2026-03-08 06:18:56,139,Upper La Noscea
,55.4,48.7,-351.2,True,Timeworn Peisteskin Map,55.3,48.7,-351.1,2026-03-08 06:19:44,180,Outer La Noscea
,65,56.1,-460.8,True,Timeworn Peisteskin Map,63.4,54.9,-459.7,2026-03-08 06:20:03,180,Outer La Noscea
,-138.5,80.9,-305.4,True,Timeworn Peisteskin Map,-138.3,80.9,-305.4,2026-03-08 06:20:44,180,Outer La Noscea
,-276.5,15,-739,True,Timeworn Peisteskin Map,-276.6,15,-738.8,2026-03-08 06:22:14,140,Western Thanalan
,-533.8,51.6,-778.5,True,Timeworn Peisteskin Map,-533.7,51.6,-778.4,2026-03-08 06:22:44,140,Western Thanalan
,-72,53.4,328.4,True,Timeworn Peisteskin Map,-72.2,53.4,328.6,2026-03-08 06:25:13,140,Western Thanalan
,-210.9,19.1,-443.9,True,Timeworn Peisteskin Map,-211,19.1,-444,2026-03-08 06:26:03,141,Central Thanalan
,-257.3,-31.1,85.7,True,Timeworn Peisteskin Map,-257.3,-31.1,85.7,2026-03-08 06:26:57,141,Central Thanalan
,66.3,29.7,-99.3,True,Timeworn Peisteskin Map,66.3,29.7,-99.3,2026-03-08 06:28:03,141,Central Thanalan
,-114.4,-29.7,-32.1,True,Timeworn Peisteskin Map,-114.5,-29.7,-32.1,2026-03-08 06:28:51,145,Eastern Thanalan
,191.2,-27.4,203.9,True,Timeworn Peisteskin Map,191.2,-27.4,204.1,2026-03-08 06:30:01,145,Eastern Thanalan
,452.7,-64.5,249.5,True,Timeworn Peisteskin Map,452.8,-64.5,249.4,2026-03-08 06:30:56,145,Eastern Thanalan
,-272.7,9.3,138.9,True,Timeworn Peisteskin Map,-272.6,9.3,139,2026-03-08 06:31:56,146,Southern Thanalan
,235.6,7.6,820.5,True,Timeworn Peisteskin Map,235.6,7.6,820.5,2026-03-08 06:33:04,146,Southern Thanalan
,162.3,8,-26,True,Timeworn Peisteskin Map,162.3,8,-26,2026-03-08 06:34:19,146,Southern Thanalan
,-71.7,79,-243.3,True,Timeworn Peisteskin Map,-71.7,79,-243.1,2026-03-08 06:35:32,147,Northern Thanalan
,-234.1,74,-138.8,True,Timeworn Peisteskin Map,-234.1,74,-138.8,2026-03-08 06:35:51,147,Northern Thanalan
,97.4,15,225.6,True,Timeworn Peisteskin Map,97.4,15,225.7,2026-03-08 06:36:35,147,Northern Thanalan
,-741.7,255.8,436,True,Timeworn Peisteskin Map,-741.8,255.7,436.1,2026-03-08 06:38:26,155,Coerthas Central Highlands
,-622.9,225.9,-52.5,True,Timeworn Peisteskin Map,-623.1,225.9,-52.3,2026-03-08 06:39:47,155,Coerthas Central Highlands
,476.2,248.3,-254.9,True,Timeworn Peisteskin Map,476.1,248.3,-254.6,2026-03-08 06:41:25,155,Coerthas Central Highlands
,-160.4,40.1,-193.1,True,Timeworn Peisteskin Map,-160.4,40.1,-193.1,2026-03-08 06:42:45,156,Mor Dhona
,-501.2,-3.9,-254.7,True,Timeworn Peisteskin Map,-501.3,-3.9,-254.2,2026-03-08 06:43:42,156,Mor Dhona
,-541.3,-4.7,-356.3,True,Timeworn Peisteskin Map,-541.4,-4.6,-356.5,2026-03-08 06:43:56,156,Mor Dhona
,-538,65.4,103.7,True,Mysterious Map,-538.1,65.4,103.9,2026-03-08 06:45:20,148,Central Shroud
,-11.2,-34.6,431.5,True,Mysterious Map,-11.2,-34.7,431.3,2026-03-08 06:46:54,148,Central Shroud
,-296,11.6,-22.2,True,Mysterious Map,-296.1,11.6,-22.3,2026-03-08 06:47:43,152,East Shroud
,195.8,-23.3,-532,True,Mysterious Map,195.7,-23.4,-531.9,2026-03-08 06:49:11,152,East Shroud
,140.6,29.6,171.7,True,Mysterious Map,140.4,29.5,171.7,2026-03-08 06:49:56,153,South Shroud
,120.9,17.6,-128.9,True,Mysterious Map,120.9,17.6,-128.7,2026-03-08 06:50:30,153,South Shroud
,-264.9,-54.5,288.8,True,Mysterious Map,-264.9,-54.5,288.8,2026-03-08 06:51:05,154,North Shroud
,124,-27.7,234.4,True,Mysterious Map,123.8,-27.7,234.4,2026-03-08 06:51:41,154,North Shroud
,-177.1,43.9,-176.5,True,Mysterious Map,-177,44,-176.5,2026-03-08 06:52:47,134,Middle La Noscea
,13.7,28.8,179.1,True,Mysterious Map,13.6,28.8,179.1,2026-03-08 06:53:32,134,Middle La Noscea
,650,77.9,-356.6,True,Mysterious Map,649.9,77.9,-356.5,2026-03-08 06:56:07,135,Lower La Noscea
,105.7,51.4,880.9,True,Mysterious Map,105.6,51.4,880.9,2026-03-08 06:58:33,135,Lower La Noscea
,450.4,13.2,310.1,True,Mysterious Map,450.4,13.2,310.3,2026-03-08 06:59:05,137,Eastern La Noscea
,-222.2,44.9,490.2,True,Mysterious Map,-217.1,45.6,486.6,2026-03-08 07:21:41,137,Eastern La Noscea
,-459.3,-37.9,719,True,Mysterious Map,-464.4,-37.8,717.5,2026-03-08 15:47:54,138,Western La Noscea
,565.3,39.4,301.5,True,Mysterious Map,569.5,41.7,297.2,2026-03-08 15:49:58,138,Western La Noscea
,-365.6,48.1,-13.8,True,Mysterious Map,-365.7,47.3,-13.6,2026-03-08 15:52:08,139,Upper La Noscea
,454.9,-2.7,170.4,True,Mysterious Map,454.7,-2.8,170.5,2026-03-08 15:53:25,139,Upper La Noscea
,68,66.6,-257.7,True,Mysterious Map,68,66.6,-257.7,2026-03-08 15:54:07,180,Outer La Noscea
,-308,63.7,-319.3,True,Mysterious Map,-308,63.7,-319.3,2026-03-08 15:54:54,180,Outer La Noscea
,7.7,21.3,90.2,True,Mysterious Map,7.7,21.3,90.4,2026-03-08 15:55:50,140,Western Thanalan
,-96.8,52.3,241.5,True,Mysterious Map,-96.8,52.3,241.5,2026-03-08 15:56:16,140,Western Thanalan
,-114.8,27.7,-397.7,True,Mysterious Map,-114.7,27.7,-397.6,2026-03-08 15:56:54,141,Central Thanalan
,411.4,-18.1,-106.3,True,Mysterious Map,411.3,-18.1,-106.4,2026-03-08 15:57:50,141,Central Thanalan
,91.8,-24.8,295.5,True,Mysterious Map,91.6,-24.8,295.5,2026-03-08 15:58:59,145,Eastern Thanalan
,-545.9,-7.6,-163.7,True,Mysterious Map,-545.8,-7.6,-163.7,2026-03-08 16:00:13,145,Eastern Thanalan
,49.1,2.5,871.3,True,Mysterious Map,49.3,2.5,871.5,2026-03-08 16:01:18,146,Southern Thanalan
,-8.2,3.3,-665.8,True,Mysterious Map,-8.2,3.3,-665.9,2026-03-08 16:03:21,146,Southern Thanalan
,-41.1,5.8,314.2,True,Mysterious Map,-41.1,5.8,314.2,2026-03-08 16:03:55,147,Northern Thanalan
,-49.7,47,32.4,True,Mysterious Map,-49.7,47,32.4,2026-03-08 16:04:28,147,Northern Thanalan
,85.4,358.7,-274.3,True,Mysterious Map,85.3,358.7,-274.2,2026-03-08 16:05:23,155,Coerthas Central Highlands
,-533,244.6,290.8,True,Mysterious Map,-533,244.6,290.9,2026-03-08 16:07:14,155,Coerthas Central Highlands
,508.5,-9.3,-383.9,True,Mysterious Map,508.5,-9.3,-383.9,2026-03-08 16:08:18,156,Mor Dhona
,-416.4,-3.7,-548.6,True,Mysterious Map,-416.5,-3.7,-548.6,2026-03-08 16:09:43,156,Mor Dhona
,154.5,-31,343.6,True,Unhidden Leather Map,154.7,-31,344,2026-03-08 16:10:34,148,Central Shroud
,-285.1,19,102.4,True,Unhidden Leather Map,-285.4,19.1,102.8,2026-03-08 16:11:37,148,Central Shroud
,-343.5,-1,248.7,True,Unhidden Leather Map,-343.7,-1.1,248.6,2026-03-08 16:12:12,152,East Shroud
,-10.9,19.2,8.4,True,Unhidden Leather Map,-10.9,19.2,8.4,2026-03-08 16:13:00,152,East Shroud
,-283.2,13.9,-99.7,True,Unhidden Leather Map,-283.3,13.8,-99.8,2026-03-08 16:13:55,153,South Shroud
,-171.1,-0.3,249.6,True,Unhidden Leather Map,-171.1,-0.4,249.4,2026-03-08 16:14:29,153,South Shroud
,223.4,-24.9,276,True,Unhidden Leather Map,223.3,-24.9,276,2026-03-08 16:15:10,154,North Shroud
,-101.7,-53.1,362.6,True,Unhidden Leather Map,-101.7,-53.1,362.6,2026-03-08 16:16:13,154,North Shroud
,-99.8,45.8,-140.7,True,Unhidden Leather Map,-99.8,45.8,-140.5,2026-03-08 16:17:08,134,Middle La Noscea
,-318.8,26.6,-552.6,True,Unhidden Leather Map,-313.4,28.5,-559.5,2026-03-08 16:17:49,134,Middle La Noscea
,-776.8,114.9,-734.8,True,Seemingly Special Timeworn Map,-777,79.3,-734.9,2026-03-08 03:36:05,621,The Lochs
,402.9,26.5,-480,True,Seemingly Special Timeworn Map,402.9,54.9,-479.8,2026-03-08 04:43:27,622,The Azim Steppe
,-245.3,54.9,178.3,True,Seemingly Special Timeworn Map,-245.4,23.4,178.4,2026-03-08 11:53:59,622,The Azim Steppe
,154.3,23.7,529.8,True,Seemingly Special Timeworn Map,153.9,9,529.6,2026-03-08 11:58:26,621,The Lochs
,-412.3,9.1,435.4,True,Seemingly Special Timeworn Map,-412.7,45.1,436,2026-03-08 12:07:32,614,Yanxia
,219,45.2,-66.1,True,Seemingly Special Timeworn Map,219.2,94.5,-65.9,2026-03-08 12:13:17,612,The Fringes
,-688.2,94.5,413.5,True,Seemingly Special Timeworn Map,-686.9,26.5,412.4,2026-03-08 12:26:13,613,The Ruby Sea
,-91,26.6,95.1,True,Seemingly Special Timeworn Map,-90.7,0.1,95.1,2026-03-08 12:31:05,621,The Lochs
,522.9,-0.2,-749.3,True,Seemingly Special Timeworn Map,522.9,8,-749.2,2026-03-08 12:36:14,621,The Lochs
,456.3,8.1,199,True,Seemingly Special Timeworn Map,456.3,1,198.9,2026-03-08 12:49:44,613,The Ruby Sea
,18.8,8,779.8,True,Seemingly Special Timeworn Map,18.9,55.3,779.9,2026-03-08 13:17:37,622,The Azim Steppe
,185.5,55.3,-679.8,True,Seemingly Special Timeworn Map,188.7,7.3,-682.5,2026-03-08 13:24:06,621,The Lochs
,-643.7,7.6,554.5,True,Seemingly Special Timeworn Map,-644,262.5,554.3,2026-03-08 13:35:22,620,The Peaks
,-458,262.5,-779.2,True,Seemingly Special Timeworn Map,-458.8,57.5,-779.2,2026-03-08 13:42:35,620,The Peaks
,315.4,57.5,426.9,True,Seemingly Special Timeworn Map,314.9,1.2,427.6,2026-03-08 13:52:13,613,The Ruby Sea
,585.6,223.2,-581.2,True,Seemingly Special Timeworn Map,585.6,232.4,-581.2,2026-03-08 14:14:46,620,The Peaks
,-284.9,232,581.4,True,Seemingly Special Timeworn Map,-284.9,263.6,581.4,2026-03-08 14:20:30,620,The Peaks
,37.6,69.9,317,True,Seemingly Special Timeworn Map,37.5,4.7,316.9,2026-03-08 14:49:57,614,Yanxia
,-224.2,4.7,-591.6,True,Seemingly Special Timeworn Map,-223.9,2.9,-591.6,2026-03-08 15:00:11,613,The Ruby Sea
,415.7,3,-197,True,Seemingly Special Timeworn Map,415.3,66.4,-196.9,2026-03-08 15:07:44,621,The Lochs
,-147.4,94.5,751.7,True,Seemingly Special Timeworn Map,-147.8,9.5,752.1,2026-03-08 15:42:17,613,The Ruby Sea
,-295.3,23.4,-237.3,True,Seemingly Special Timeworn Map,-293.4,57.4,-235.9,2026-03-08 15:59:18,612,The Fringes
,544.3,57.8,-628.1,True,Seemingly Special Timeworn Map,543.5,105.8,-628.8,2026-03-08 16:07:50,613,The Ruby Sea
,218,51.3,29.5,True,Unhidden Leather Map,217.9,51.2,29.7,2026-03-08 16:19:26,135,Lower La Noscea
,507.9,69.6,-237.2,True,Unhidden Leather Map,508,69.6,-237.2,2026-03-08 16:20:09,135,Lower La Noscea
,342.9,29.2,466.9,True,Unhidden Leather Map,342.8,29.2,466.9,2026-03-08 16:20:45,137,Eastern La Noscea
,-329,45.1,437.2,True,Unhidden Leather Map,-327.5,45.7,440.9,2026-03-08 16:21:56,137,Eastern La Noscea
,-300.5,-38.5,612.2,True,Unhidden Leather Map,-300.5,-38.5,612.4,2026-03-08 16:24:42,138,Western La Noscea
,52.4,-6.5,-36.6,True,Unhidden Leather Map,251.7,-5.2,209.9,2026-03-08 16:25:22,138,Western La Noscea
,335.4,11.5,-62.7,True,Unhidden Leather Map,335.4,11.5,-62.7,2026-03-08 16:25:58,139,Upper La Noscea
,258.8,-2.5,74.6,True,Unhidden Leather Map,259,-2.6,74.5,2026-03-08 16:26:19,139,Upper La Noscea
,-324.2,61.4,-136,True,Unhidden Leather Map,-324,61.4,-136.1,2026-03-08 16:27:20,180,Outer La Noscea
,-396,47.2,-268.6,True,Unhidden Leather Map,-395.9,47.2,-268.6,2026-03-08 16:27:40,180,Outer La Noscea
,114.3,53.5,-137.5,True,Unhidden Leather Map,114.3,53.5,-137.5,2026-03-08 16:28:06,140,Western Thanalan
,-130.1,46.4,385.6,True,Unhidden Leather Map,-130.2,46.4,385.6,2026-03-08 16:29:06,140,Western Thanalan
,-3.3,15.5,-312.5,True,Unhidden Leather Map,-3.3,15.5,-312.4,2026-03-08 16:29:40,141,Central Thanalan
,-70.9,-4.9,30.8,True,Unhidden Leather Map,-71.1,-4.8,30.9,2026-03-08 16:30:11,141,Central Thanalan
,-284,-32.9,255.1,True,Unhidden Leather Map,-284.2,-32.9,255,2026-03-08 16:30:50,145,Eastern Thanalan
,-237.3,-38.6,-3.8,True,Unhidden Leather Map,-237.2,-38.6,-3.7,2026-03-08 16:31:15,145,Eastern Thanalan
,-60.1,18.1,-284.7,True,Unhidden Leather Map,-60.2,18.1,-284.7,2026-03-08 16:31:47,146,Southern Thanalan
,17,15.8,486.2,True,Unhidden Leather Map,17.1,15.9,486.3,2026-03-08 16:33:06,146,Southern Thanalan
,17.8,5.3,296.8,True,Unhidden Leather Map,17.8,5.3,296.7,2026-03-08 16:33:40,147,Northern Thanalan
,12.2,24.1,168.9,True,Unhidden Leather Map,12.2,24.1,168.9,2026-03-08 16:33:55,147,Northern Thanalan
,365.6,315.3,-398.2,True,Unhidden Leather Map,365.6,315.3,-398.3,2026-03-08 16:34:36,155,Coerthas Central Highlands
,-288.3,263.9,-133.6,True,Unhidden Leather Map,-288.7,263.8,-133.6,2026-03-08 16:35:41,155,Coerthas Central Highlands
,112.1,-1.6,-558.6,True,Unhidden Leather Map,111.6,-1.5,-558.7,2026-03-08 16:36:23,156,Mor Dhona
,487.2,-2.4,-494.5,True,Unhidden Leather Map,487,-2.5,-494.4,2026-03-08 16:36:57,156,Mor Dhona
,-25.3,-32.4,327.4,True,Thorne Dynasty Map,-25.3,-32.4,327.4,2026-03-08 16:37:45,148,Central Shroud
,215.9,-7.5,-60.4,True,Thorne Dynasty Map,216,-7.5,-60.6,2026-03-08 16:38:29,148,Central Shroud
,-62.8,-10.7,278.1,True,Thorne Dynasty Map,-62.4,-10.7,277.8,2026-03-08 16:39:06,152,East Shroud
,40.9,7.5,449,True,Thorne Dynasty Map,41,7.5,449.1,2026-03-08 16:39:29,152,East Shroud
,-237.2,13,62,True,Thorne Dynasty Map,-237.5,13,61.6,2026-03-08 16:40:17,153,South Shroud
,-194.2,0.9,422.8,True,Thorne Dynasty Map,-194.2,0.9,422.6,2026-03-08 16:40:52,153,South Shroud
,-15.6,-50.4,427.4,True,Thorne Dynasty Map,-15.8,-50.4,427.3,2026-03-08 16:41:30,154,North Shroud
,430.6,-3.2,262,True,Thorne Dynasty Map,430.6,-3.2,262,2026-03-08 16:42:26,154,North Shroud
,-116.2,43.6,-288,True,Thorne Dynasty Map,-116.4,43.5,-288.2,2026-03-08 16:43:24,134,Middle La Noscea
,-15.5,49.9,-94.6,True,Thorne Dynasty Map,-15.3,49.9,-94.4,2026-03-08 16:43:49,134,Middle La Noscea
,202.3,31.2,137.5,True,Thorne Dynasty Map,202.4,31.1,137.4,2026-03-08 16:45:23,135,Lower La Noscea
,627.2,65.7,-199,True,Thorne Dynasty Map,627.4,65.7,-199.1,2026-03-08 16:46:18,135,Lower La Noscea
,-264.7,48.6,226.3,True,Thorne Dynasty Map,-264.5,48.7,226.4,2026-03-08 16:47:21,137,Eastern La Noscea
,520.4,41.1,549.3,True,Thorne Dynasty Map,520.2,41.3,549.5,2026-03-08 16:48:56,137,Eastern La Noscea
,263.2,-16,142.6,True,Thorne Dynasty Map,263.2,-16,142.7,2026-03-08 16:49:26,138,Western La Noscea
,611.5,8.7,440.6,True,Thorne Dynasty Map,611.7,8.7,440.9,2026-03-08 16:50:15,138,Western La Noscea
,334.4,-1.5,204,True,Thorne Dynasty Map,334.5,-1.5,203.8,2026-03-08 16:50:56,139,Upper La Noscea
,366.3,-3.2,26.3,True,Thorne Dynasty Map,366.3,-3.4,26.2,2026-03-08 16:51:18,139,Upper La Noscea
,-333.2,63.9,-156.5,True,Thorne Dynasty Map,-333.2,63.9,-156.5,2026-03-08 16:52:18,180,Outer La Noscea
,117.5,72.9,-259.1,True,Thorne Dynasty Map,117.8,72.9,-258.9,2026-03-08 16:53:16,180,Outer La Noscea
,-51.2,15.4,136.5,True,Thorne Dynasty Map,-51.7,15.4,136.8,2026-03-08 16:54:19,140,Western Thanalan
,249.5,51.4,41.8,True,Thorne Dynasty Map,249.8,51.4,41.9,2026-03-08 16:54:58,140,Western Thanalan
,209.5,-1.4,-65.8,True,Thorne Dynasty Map,209.4,-1.4,-65.8,2026-03-08 16:55:39,141,Central Thanalan
,100.7,3.8,412.8,True,Thorne Dynasty Map,100.9,3.8,413.1,2026-03-08 16:56:52,141,Central Thanalan
,-346.3,-22.6,411.1,True,Thorne Dynasty Map,-346.1,-22.6,411.3,2026-03-08 16:57:40,145,Eastern Thanalan
,-132.8,-36.8,157.9,True,Thorne Dynasty Map,-132.6,-36.8,157.7,2026-03-08 16:58:18,145,Eastern Thanalan
,-85.5,8.9,-630.3,True,Thorne Dynasty Map,-85.5,9,-630.4,2026-03-08 16:59:08,146,Southern Thanalan
,-125.1,9.6,533,True,Thorne Dynasty Map,-125.2,9.5,533.2,2026-03-08 17:00:44,146,Southern Thanalan
,16.6,102.1,116,True,Timeworn Archaeoskin Map,17.1,102.1,116.3,2026-03-08 17:23:50,397,Coerthas Western Highlands
,-101.3,95.6,-233.7,True,Timeworn Archaeoskin Map,-100.9,97.4,-230.1,2026-03-08 17:24:21,397,Coerthas Western Highlands
,-575.3,94.2,-591.4,True,Timeworn Archaeoskin Map,-575.5,94.2,-591.5,2026-03-08 17:25:04,397,Coerthas Western Highlands
,397.7,117.6,62.1,True,Timeworn Archaeoskin Map,397.5,117.5,62,2026-03-08 17:27:21,397,Coerthas Western Highlands
,331.4,167.7,-580.2,True,Timeworn Archaeoskin Map,331.4,167.7,-580,2026-03-08 17:28:12,397,Coerthas Western Highlands
,361.4,182,518.9,True,Timeworn Archaeoskin Map,361.4,181.9,518.9,2026-03-08 17:30:12,397,Coerthas Western Highlands
,116.9,222.6,525.6,True,Timeworn Archaeoskin Map,117,222.6,525.6,2026-03-08 17:30:36,397,Coerthas Western Highlands
,-63.6,-34,-158.3,True,Timeworn Archaeoskin Map,-63.7,-34,-158.2,2026-03-08 17:32:30,398,The Dravanian Forelands
,-517.5,-36.7,246.7,True,Timeworn Archaeoskin Map,-520.9,-35.1,248.7,2026-03-08 17:33:16,398,The Dravanian Forelands
,-278.1,-81.6,707.8,True,Timeworn Archaeoskin Map,-274.8,-80.2,713.8,2026-03-08 17:33:54,398,The Dravanian Forelands
,645.1,-2.7,-632.6,True,Timeworn Archaeoskin Map,645.1,-2.7,-632.6,2026-03-08 17:38:51,398,The Dravanian Forelands
,385.4,-79.2,292,True,Timeworn Archaeoskin Map,389.9,-77.4,285.9,2026-03-08 17:40:15,398,The Dravanian Forelands
,671.8,-48.4,-141.5,True,Timeworn Archaeoskin Map,671.9,-48.4,-141.7,2026-03-08 17:40:55,398,The Dravanian Forelands
,779.2,-6,-638.2,True,Timeworn Archaeoskin Map,779.2,-6,-639.2,2026-03-08 17:41:35,398,The Dravanian Forelands
,60.6,-64.7,585.1,True,Timeworn Archaeoskin Map,60.4,-64.6,585.5,2026-03-08 17:43:13,398,The Dravanian Forelands
,-227.3,38.4,-63.7,True,Timeworn Archaeoskin Map,-226,39.6,-61.9,2026-03-08 17:46:08,400,The Churning Mists
,-210.3,-15.5,242.7,True,Timeworn Archaeoskin Map,-210.3,-15.5,243.2,2026-03-08 17:46:34,400,The Churning Mists
,392.7,-25.4,-41.9,True,Timeworn Archaeoskin Map,393,-25.4,-42,2026-03-08 17:47:25,400,The Churning Mists
,39.4,-22.1,154.2,True,Timeworn Archaeoskin Map,39.5,-22.1,154.1,2026-03-08 17:47:57,400,The Churning Mists
,407.6,-35.8,236.2,True,Timeworn Archaeoskin Map,407.8,-35.8,236.2,2026-03-08 17:48:29,400,The Churning Mists
,285.9,-34.9,-236.6,True,Timeworn Archaeoskin Map,285.9,-34.9,-236.7,2026-03-08 17:49:08,400,The Churning Mists
,250.1,223.2,-602.4,True,Timeworn Archaeoskin Map,250.1,223.2,-602.5,2026-03-08 17:49:45,400,The Churning Mists
,589.8,-9.7,-0.9,True,Timeworn Archaeoskin Map,590,-9.7,-0.5,2026-03-08 17:50:37,400,The Churning Mists
,-326.4,153.2,29.1,True,Timeworn Wyvernskin Map,-326.7,153.2,28.8,2026-03-08 17:52:10,397,Coerthas Western Highlands
,-340.6,218.8,458.6,True,Timeworn Wyvernskin Map,-340.6,218.8,459.1,2026-03-08 17:52:46,397,Coerthas Western Highlands
,25.2,215.3,238.3,True,Timeworn Wyvernskin Map,25.5,215.3,238.1,2026-03-08 17:53:19,397,Coerthas Western Highlands
,536.7,133.9,-835.6,True,Timeworn Wyvernskin Map,537,133.9,-836.1,2026-03-08 17:54:36,397,Coerthas Western Highlands
,659.1,130.8,-603.8,True,Timeworn Wyvernskin Map,659,130.8,-603.9,2026-03-08 17:55:01,397,Coerthas Western Highlands
,277.9,169.9,-561.4,True,Timeworn Wyvernskin Map,277.8,169.9,-561.4,2026-03-08 17:55:34,397,Coerthas Western Highlands
,675.2,210.3,-318.9,True,Timeworn Wyvernskin Map,675.6,210.3,-318.7,2026-03-08 17:56:12,397,Coerthas Western Highlands
,557.8,206.7,-158.7,True,Timeworn Wyvernskin Map,563.7,206.1,-166.8,2026-03-08 17:56:33,397,Coerthas Western Highlands
,275.5,-20.2,-546,True,Timeworn Wyvernskin Map,275.2,-20.2,-546.6,2026-03-08 17:57:35,398,The Dravanian Forelands
,-660.3,-102.9,683.5,True,Timeworn Wyvernskin Map,-660.2,-102.9,683.3,2026-03-08 18:00:54,398,The Dravanian Forelands
,-42.3,-129.3,673.4,True,Timeworn Wyvernskin Map,-41.9,-129.4,673.4,2026-03-08 18:01:41,398,The Dravanian Forelands
,-103.2,-34.8,131.6,True,Timeworn Wyvernskin Map,-103.3,-34.8,131.3,2026-03-08 18:02:24,398,The Dravanian Forelands
,391.5,-106.6,563,True,Timeworn Wyvernskin Map,391.7,-106.6,563.1,2026-03-08 18:03:10,398,The Dravanian Forelands
,740.4,-34.4,-258.4,True,Timeworn Wyvernskin Map,737.4,-33.9,-251.4,2026-03-08 18:04:15,398,The Dravanian Forelands
,322,-12,204.9,True,Timeworn Wyvernskin Map,321.6,-12,205.3,2026-03-08 18:05:01,398,The Dravanian Forelands
,124.7,-3,-484.7,True,Timeworn Wyvernskin Map,124.6,-3,-485,2026-03-08 18:05:51,398,The Dravanian Forelands
,73.4,-27.8,81.2,True,Timeworn Wyvernskin Map,73.4,-27.8,81,2026-03-08 18:06:32,398,The Dravanian Forelands
,-544.9,125.6,-307.6,True,Timeworn Wyvernskin Map,-545.1,125.6,-307.6,2026-03-08 18:10:26,400,The Churning Mists
,-481.3,42.7,375.5,True,Timeworn Wyvernskin Map,-481.3,42.7,375.4,2026-03-08 18:11:15,400,The Churning Mists
,12.4,-21.7,90.6,True,Timeworn Wyvernskin Map,12.3,-21.7,90.7,2026-03-08 18:11:58,400,The Churning Mists
,492.3,-15,-304.5,True,Timeworn Wyvernskin Map,492.6,-14.9,-304.7,2026-03-08 18:12:42,400,The Churning Mists
,626.4,-33.1,327.9,True,Timeworn Wyvernskin Map,626.4,-33.1,327.9,2026-03-08 18:13:30,400,The Churning Mists
,289.6,-36.2,74.1,True,Timeworn Wyvernskin Map,282.3,-36.5,70.3,2026-03-08 18:14:05,400,The Churning Mists
,-278.6,-30.2,698.2,True,Timeworn Wyvernskin Map,-278.5,-30.2,698.1,2026-03-08 18:15:14,400,The Churning Mists
,-531.1,167.1,661.9,True,Timeworn Wyvernskin Map,-531.6,167.1,661.9,2026-03-08 18:15:45,400,The Churning Mists
,779,-25.8,-246,True,Timeworn Wyvernskin Map,778.3,-27.6,-236.9,2026-03-08 18:24:35,400,The Churning Mists
,-450.2,-56,-601.3,True,Timeworn Wyvernskin Map,-450.2,-56,-601.3,2026-03-08 18:27:27,401,The Sea of Clouds
,-602,-59.1,-231.4,True,Timeworn Wyvernskin Map,-602.2,-59.2,-230.8,2026-03-08 18:28:01,401,The Sea of Clouds
,-436.1,198.3,-46.2,True,Timeworn Wyvernskin Map,-436.2,198.3,-46.3,2026-03-08 18:28:37,401,The Sea of Clouds
,263.1,109.9,34.3,True,Timeworn Wyvernskin Map,263.5,109.8,34.3,2026-03-08 18:29:31,401,The Sea of Clouds
,742.9,19.6,-89.3,True,Timeworn Wyvernskin Map,743.1,19.6,-89.3,2026-03-08 18:30:09,401,The Sea of Clouds
,226.9,-121.6,652.8,True,Timeworn Wyvernskin Map,226.8,-121.6,653,2026-03-08 18:31:10,401,The Sea of Clouds
,630.9,-156.1,742.6,True,Timeworn Wyvernskin Map,631.7,-156.3,742.8,2026-03-08 18:31:43,401,The Sea of Clouds
,-633.5,-207.3,206.1,True,Timeworn Wyvernskin Map,-633.6,-207.3,206.1,2026-03-08 18:46:35,401,The Sea of Clouds
,638.8,-98.8,-604.8,True,Timeworn Wyvernskin Map,638.8,-98.8,-604.8,2026-03-08 18:49:48,401,The Sea of Clouds
,729.1,-11.4,-350.4,True,Timeworn Wyvernskin Map,728.9,-11.4,-349.9,2026-03-08 18:51:24,401,The Sea of Clouds
,-788.7,106.8,-519.2,True,Timeworn Dragonskin Map,-789,106.9,-519.5,2026-03-08 18:54:23,397,Coerthas Western Highlands
,-115.7,113.4,418.7,True,Timeworn Dragonskin Map,-110.7,114,421.6,2026-03-08 18:56:47,397,Coerthas Western Highlands
,-43.8,91.3,-515.9,True,Timeworn Dragonskin Map,-43.8,91.3,-515.7,2026-03-08 18:57:57,397,Coerthas Western Highlands
,719.9,204.9,208.7,True,Timeworn Dragonskin Map,720.2,207.7,212,2026-03-08 19:00:12,397,Coerthas Western Highlands
